row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRINITY_DN206123_c3_g2,92.2650060994591,2.168349581556627,0.3425283027921214,6.330424563112926,2.4448752817690314e-10,3.947501641932676e-7
TRINITY_DN206161_c2_g2,5589.956624823444,1.057704963911341,0.2240356896409903,4.721144946174771,2.345207317336176e-6,0.0016483293745564902
TRINITY_DN206183_c4_g1,476.9135418846267,3.4925228682467786,0.26273838215641215,13.292777551502265,2.549360516595051e-40,3.862898912305138e-36
TRINITY_DN206206_c9_g5,89.03065239759347,3.4673338480872946,0.3908202294031996,8.871940568127888,7.188214291790387e-19,3.82687900950894e-15
TRINITY_DN206323_c1_g1,253.49251407788722,1.4880821929030335,0.25333693633658494,5.873925114993728,4.255956831506997e-9,5.461529385052089e-6
TRINITY_DN206346_c1_g2,210.81452610238998,1.9653008818400743,0.3369281732256351,5.8329965791371965,5.444068467887762e-9,6.8087668121094166e-6
TRINITY_DN206394_c1_g1,507.5131278806253,1.5170783858483874,0.19691294111443186,7.704310225942788,1.3155191501362895e-14,4.01756489104762e-11
TRINITY_DN206399_c10_g2,72.0150124809543,2.0591096308279386,0.379314404758564,5.42850365025967,5.682848385127244e-8,5.907208438917901e-5
TRINITY_DN206425_c4_g1,1094.9828940213704,1.282481847789842,0.19812114604485095,6.473220417872567,9.593584369071778e-11,1.6432683820837498e-7
TRINITY_DN206486_c2_g1,1429.0163573834868,4.203699198150915,0.7546819617779269,5.57015989655772,2.545056592936006e-8,2.8403913045973025e-5
TRINITY_DN206516_c8_g1,399.35149373151694,1.8633731578304191,0.22174290376464345,8.403304575681899,4.340869097186013e-17,1.9215076540839248e-13
TRINITY_DN206516_c8_g4,40.636692051047476,2.0625471306734617,0.496284924562216,4.155973773519074,3.239049813903656e-5,0.016702431699410023
TRINITY_DN206523_c12_g2,5693.046022502283,1.7007538460193985,0.23446505647746613,7.253762550253853,4.053504901098122e-13,1.0171534721982925e-9
TRINITY_DN206555_c7_g1,2720.514672495249,1.072028543032308,0.14408504856084386,7.440248337631052,1.0049619656314019e-13,2.6933185773200275e-10
TRINITY_DN206561_c3_g3,2896.620587490326,2.9612763205441666,0.4458751678312006,6.641491911173771,3.1052379682465845e-11,5.6375523764254804e-8
TRINITY_DN206617_c4_g2,75.67976936018223,1.3443051283888996,0.3343283017576109,4.020913339737313,5.7972930712567474e-5,0.027219954069902616
TRINITY_DN206619_c9_g1,47.65497619750787,3.0296059286809354,0.49265592896508525,6.149537132426645,7.770939236730899e-10,1.1684971505802347e-6
TRINITY_DN206652_c4_g1,142.24257173493262,1.6063573294919997,0.35727082758058193,4.496189460444229,6.918209694425385e-6,0.004326220072769695
TRINITY_DN206659_c5_g1,155.79120476151436,1.4138638408659105,0.27181105987707443,5.201642057925551,1.9753539639084208e-7,1.7686735765528482e-4
TRINITY_DN206689_c14_g2,82.61124238621198,3.0681799426531,0.4068171721484113,7.541913549150268,4.631247453967148e-14,1.2759021962987829e-10
TRINITY_DN206693_c6_g2,29.470708839326484,2.357687328261353,0.5653654135203331,4.170200850421424,3.043313027445862e-5,0.015901229843921144
TRINITY_DN206693_c7_g2,2399.869716969965,1.1359319047779637,0.22631297103242382,5.019296506054967,5.186104976294284e-7,4.265414352350366e-4
TRINITY_DN206706_c8_g1,402.1587362059201,1.0563123369038931,0.21166911886523002,4.990394170707766,6.025620630999103e-7,4.884509425206378e-4
TRINITY_DN206718_c3_g2,161.32938237072173,1.34996801780112,0.317532127566216,4.25143757309914,2.1240271806711405e-5,0.01163822142112301
TRINITY_DN206729_c4_g1,171.1010952217981,1.1135963936232418,0.2573305754220025,4.3274935044039315,1.5081579157422568e-5,0.008596812864868242
TRINITY_DN206756_c16_g2,394.26497630755955,2.576625232205565,0.21181960287287852,12.164243522597394,4.818887775976595e-34,5.583716132020787e-30
TRINITY_DN206765_c14_g3,109.37150964224082,1.2415428827108637,0.2914969159181692,4.259197318778485,2.051623052915987e-5,0.011320218106385728
TRINITY_DN206800_c12_g1,140.0252259871919,1.6173774952569275,0.3169647963267982,5.102703877528952,3.3483471536937343e-7,2.861442277029598e-4
TRINITY_DN206836_c3_g2,105.9790462944054,2.909852601248599,0.3641886410012479,7.989959800087856,1.3498276190787013e-15,4.969926526122452e-12
TRINITY_DN206854_c5_g1,30.56792572733165,2.2414834395312506,0.5371112561563406,4.173220005798588,3.00324681045665e-5,0.01575456888399378
