row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRINITY_DN200876_c0_g1,459.11369664046276,-1.1231614030354686,0.19415422465603124,-5.784892937690596,7.255852691771057e-9,8.849961281759135e-6
TRINITY_DN200905_c0_g3,486.8136738984674,-2.109883465764711,0.27550679480096757,-7.658190308115411,1.8857131831223427e-14,5.544038975839011e-11
TRINITY_DN201196_c3_g1,89.02370490278352,-1.6668245035861347,0.4149971834984903,-4.016471845747354,5.9075917879356275e-5,0.02757550454443701
TRINITY_DN201367_c0_g1,161.84245638573884,-1.5216798872562634,0.2607863251402915,-5.834968096726954,5.380086040656614e-9,6.750174639602552e-6
TRINITY_DN201371_c0_g2,64.11039307919893,-2.5009178568212893,0.44427040163407205,-5.629269579118161,1.8097435860120857e-8,2.0969765069884685e-5
TRINITY_DN201473_c1_g1,680.95472502054,-1.6183824745812367,0.16624454104087982,-9.73495108139084,2.139205983471122e-22,1.428420350620735e-18
TRINITY_DN202235_c2_g1,122.60139155509748,-1.219050446828894,0.27531405554284155,-4.427854017206898,9.517527948150154e-6,0.005698410126196169
TRINITY_DN202299_c0_g2,69.62582128947061,-4.619304590760841,0.571154685761737,-8.08765944833346,6.082218056024818e-16,2.3961688720057056e-12
TRINITY_DN202354_c0_g1,1631.5265424120132,-1.342998477064746,0.1917962386269289,-7.002214885335004,2.5194724755176484e-12,5.483861518631819e-9
TRINITY_DN202459_c1_g1,165.90149172252245,-1.1205161726870874,0.24603899488865402,-4.554221875252668,5.257983804041157e-6,0.0034013974932536393
TRINITY_DN202525_c0_g1,116.79845679517193,-1.4688897324890064,0.36938054041529067,-3.976629983911846,6.989879873325347e-5,0.031688769212138944
TRINITY_DN202534_c0_g1,33.81617284896545,-4.760151764002056,0.7826446686670729,-6.082136574327019,1.1859148161220878e-9,1.711379335911744e-6
TRINITY_DN203029_c0_g2,10.20960973132481,-6.815913154134309,1.637665329469085,-4.161969501023729,3.1551449892918685e-5,0.01635539980811043
TRINITY_DN203090_c0_g1,363.01169198951953,-1.2752235458868724,0.26651019290019773,-4.784895962175885,1.7107592330513766e-6,0.0012457963765815517
TRINITY_DN203149_c1_g1,236.1061658342907,-1.089053479926412,0.24153479537320602,-4.508888577497365,6.516812132059185e-6,0.004127625173605197
TRINITY_DN203204_c1_g1,47.362497677246225,-2.159002848115997,0.49057885069876966,-4.40092932061943,1.0778823368706212e-5,0.006356972441325757
TRINITY_DN203270_c1_g1,72.5817365015827,-1.6935049860619145,0.3568202058397851,-4.746101701489155,2.0737447295946553e-6,0.0014827199544560786
